,Unnamed: 0,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp,Provider
101,101,US East,Standard_E104id_v5 Spot,8,1.420591,0.217573875,2024-01-01 00:00:00+00:00,Azure
100,100,US East,Standard_L32as_v3 Spot,8,0.3968,0.0896,2024-01-01 00:00:00+00:00,Azure
97,97,US East,D5 v2 Spot,1,0.328205,0.328205,2024-01-01 00:00:00+00:00,Azure
92,92,US East,D4 v2 Spot,1,0.164102,0.164102,2024-01-01 00:00:00+00:00,Azure
89,89,US East,Standard_E16bs_v5 Spot,8,0.210345,0.066293125,2024-01-01 00:00:00+00:00,Azure
87,87,US East,Standard_EC64as_v5 Spot,8,2.480214,0.35002675,2024-01-01 00:00:00+00:00,Azure
86,86,US East,Standard_E8bs_v5 Spot,4,0.0596,0.0349,2024-01-01 00:00:00+00:00,Azure
84,84,US East,Standard_D4d_v5 Spot,2,0.044731,0.0323655,2024-01-01 00:00:00+00:00,Azure
82,82,US East,D5 v2 Spot,1,0.149058,0.149058,2024-01-01 00:00:00+00:00,Azure
76,76,US East,E64-16ds v5 Spot,1,0.4608,0.4608,2024-01-01 00:00:00+00:00,Azure
75,75,US East,E2d v4 Spot,1,0.025748,0.025748,2024-01-01 00:00:00+00:00,Azure
71,71,US East,E96-24ds v5 Spot,1,1.235885,1.235885,2024-01-01 00:00:00+00:00,Azure
105,105,US East,A4 v2 Spot,1,0.0191,0.0191,2024-01-01 00:00:00+00:00,Azure
270,270,US East,Standard_E8_v5 Spot,4,0.0504,0.0326,2024-01-01 00:00:00+00:00,Azure
510,510,US East,E48d v4 Spot,1,0.617942,0.617942,2024-01-01 00:00:00+00:00,Azure
274,274,US East,E20s v3 Spot,1,0.237838,0.237838,2024-01-01 00:00:00+00:00,Azure
441,441,US East,D4als_v6 Spot,1,0.0825,0.0825,2024-01-01 00:00:00+00:00,Azure
439,439,US East,F64s v2 Spot,1,0.568302,0.568302,2024-01-01 00:00:00+00:00,Azure
436,436,US East,E4as_v6 Spot,1,0.10025,0.10025,2024-01-01 00:00:00+00:00,Azure
434,434,US East,F48s v2 Spot,1,0.462584,0.462584,2024-01-01 00:00:00+00:00,Azure
433,433,US East,E64ds v5 Spot,1,0.4608,0.4608,2024-01-01 00:00:00+00:00,Azure
432,432,US East,Standard_EC48as_v5 Spot,8,3.374628,0.4618285,2024-01-01 00:00:00+00:00,Azure
429,429,US East,F48amds v6 Spot,1,1.8445,1.8445,2024-01-01 00:00:00+00:00,Azure
428,428,US East,D64als_v6 Spot,1,0.584,0.584,2024-01-01 00:00:00+00:00,Azure
427,427,US East,DS12 v2 Spot,1,0.085958,0.085958,2024-01-01 00:00:00+00:00,Azure
426,426,US East,E48d v4 Spot,1,0.3456,0.3456,2024-01-01 00:00:00+00:00,Azure
423,423,US East,Standard_E4bds_v5 Spot,2,0.056514,0.038257,2024-01-01 00:00:00+00:00,Azure
417,417,US East,F2s Spot,1,0.012613,0.012613,2024-01-01 00:00:00+00:00,Azure
411,411,US East,D48 v3 Spot,1,0.492259,0.492259,2024-01-01 00:00:00+00:00,Azure
410,410,US East,F64ads v6 Spot,1,1.3615,1.3615,2024-01-01 00:00:00+00:00,Azure
409,409,US East,D15i v2 Spot,1,0.429629,0.429629,2024-01-01 00:00:00+00:00,Azure
405,405,US East,E48 v4 Spot,1,0.570811,0.570811,2024-01-01 00:00:00+00:00,Azure
404,404,US East,Standard_D16s_v5 Spot,8,0.164086,0.06051075,2024-01-01 00:00:00+00:00,Azure
403,403,US East,Standard_D4pds_v5 Spot,2,0.03796,0.02898,2024-01-01 00:00:00+00:00,Azure
402,402,US East,F2s v2 Spot,1,0.017783,0.017783,2024-01-01 00:00:00+00:00,Azure
401,401,US East,Standard_E104i_v5 Spot,8,0.7207,0.1300875,2024-01-01 00:00:00+00:00,Azure
400,400,US East,F1s Spot,1,0.01558,0.01558,2024-01-01 00:00:00+00:00,Azure
399,399,US East,E8s v4 Spot,1,0.095135,0.095135,2024-01-01 00:00:00+00:00,Azure
395,395,US East,E64ads_v6 Spot,1,1.0065,1.0065,2024-01-01 00:00:00+00:00,Azure
391,391,US East,F48als v6 Spot,1,0.7535,0.7535,2024-01-01 00:00:00+00:00,Azure
389,389,US East,E4ds v4 Spot,1,0.051495,0.051495,2024-01-01 00:00:00+00:00,Azure
387,387,US East,Standard_D16_v5 Spot,8,0.0768,0.0496,2024-01-01 00:00:00+00:00,Azure
386,386,US East,D2 v3 Spot,1,0.0096,0.0096,2024-01-01 00:00:00+00:00,Azure
443,443,US East,F2als v6 Spot,1,0.0545,0.0545,2024-01-01 00:00:00+00:00,Azure
445,445,US East,E8ds v4 Spot,1,0.0576,0.0576,2024-01-01 00:00:00+00:00,Azure
449,449,US East,L16s v2 Spot,1,0.1984,0.1984,2024-01-01 00:00:00+00:00,Azure
452,452,US East,D4d v4 Spot,1,0.044731,0.044731,2024-01-01 00:00:00+00:00,Azure
507,507,US East,F32ams v6 Spot,1,0.74325,0.74325,2024-01-01 00:00:00+00:00,Azure
504,504,US East,F16s Spot,1,0.10141,0.10141,2024-01-01 00:00:00+00:00,Azure
502,502,US East,F8als v6 Spot,1,0.1255,0.1255,2024-01-01 00:00:00+00:00,Azure
501,501,US East,Standard_EC4as_v5 Spot,2,0.28126,0.15063,2024-01-01 00:00:00+00:00,Azure
500,500,US East,Standard_D64pds_v5 Spot,8,0.607048,0.115881,2024-01-01 00:00:00+00:00,Azure
497,497,US East,E16-8ds v5 Spot,1,0.1152,0.1152,2024-01-01 00:00:00+00:00,Azure
496,496,US East,F1s Spot,1,0.006332,0.006332,2024-01-01 00:00:00+00:00,Azure
492,492,US East,E2 v4 Spot,1,0.023784,0.023784,2024-01-01 00:00:00+00:00,Azure
491,491,US East,E8-4ds v5 Spot,1,0.0576,0.0576,2024-01-01 00:00:00+00:00,Azure
489,489,US East,F2s Spot,1,0.031258,0.031258,2024-01-01 00:00:00+00:00,Azure
487,487,US East,A1 Spot,1,0.033366,0.033366,2024-01-01 00:00:00+00:00,Azure
486,486,US East,Standard_DC4as_v5 Spot,2,0.244216,0.132108,2024-01-01 00:00:00+00:00,Azure
483,483,US East,E16d v4 Spot,1,0.1152,0.1152,2024-01-01 00:00:00+00:00,Azure
385,385,US East,E8ds v4 Spot,1,0.10299,0.10299,2024-01-01 00:00:00+00:00,Azure
482,482,US East,Standard_E96bds_v5 Spot,8,0.8016,0.1402,2024-01-01 00:00:00+00:00,Azure
480,480,US East,F16ams v6 Spot,1,0.5555,0.5555,2024-01-01 00:00:00+00:00,Azure
478,478,US East,D1 v2 Spot,1,0.0093,0.0093,2024-01-01 00:00:00+00:00,Azure
477,477,US East,Standard_D8d_v5 Spot,4,0.089462,0.0423655,2024-01-01 00:00:00+00:00,Azure
475,475,US East,Standard_DC32ads_v5 Spot,8,2.140008,0.3075009999999999,2024-01-01 00:00:00+00:00,Azure
474,474,US East,F32s v2 Spot,1,0.1353,0.1353,2024-01-01 00:00:00+00:00,Azure
470,470,US East,Standard_ND96amsr_A100_v4 Spot,8,7.288456,0.951057,2024-01-01 00:00:00+00:00,Azure
469,469,US East,E96-48ds v5 Spot,1,1.235885,1.235885,2024-01-01 00:00:00+00:00,Azure
461,461,US East,E8-2ds v5 Spot,1,0.0576,0.0576,2024-01-01 00:00:00+00:00,Azure
460,460,US East,DS12 v2 Spot,1,0.047265,0.047265,2024-01-01 00:00:00+00:00,Azure
459,459,US East,F72iams v6 Spot,1,1.8395,1.8395,2024-01-01 00:00:00+00:00,Azure
457,457,US East,DS14-8 v2 Spot,1,0.343671,0.343671,2024-01-01 00:00:00+00:00,Azure
456,456,US East,Standard_D16s_v5 Spot,8,0.0768,0.0496,2024-01-01 00:00:00+00:00,Azure
453,453,US East,E16-4s v3 Spot,1,0.1008,0.1008,2024-01-01 00:00:00+00:00,Azure
481,481,US East,Standard_EC16ads_v5 Spot,4,0.718718,0.1996794999999999,2024-01-01 00:00:00+00:00,Azure
384,384,US East,E64s v4 Spot,1,0.4032,0.4032,2024-01-01 00:00:00+00:00,Azure
447,447,US East,Standard_D4_v5 Spot,2,0.0192,0.0196,2024-01-01 00:00:00+00:00,Azure
379,379,US East,E48ads_v6 Spot,1,1.30675,1.30675,2024-01-01 00:00:00+00:00,Azure
329,329,US East,E2 v3 Spot,1,0.0126,0.0126,2024-01-01 00:00:00+00:00,Azure
327,327,US East,Standard_DC16as_v5 Spot,4,0.471968,0.137992,2024-01-01 00:00:00+00:00,Azure
323,323,US East,E20as_v6 Spot,1,0.501,0.501,2024-01-01 00:00:00+00:00,Azure
317,317,US East,DS13 v2 Spot,1,0.094403,0.094403,2024-01-01 00:00:00+00:00,Azure
316,316,US East,Standard_D16_v5 Spot,8,0.164086,0.06051075,2024-01-01 00:00:00+00:00,Azure
314,314,US East,Standard_D2s_v5 Spot,2,0.020511,0.0202555,2024-01-01 00:00:00+00:00,Azure
313,313,US East,A8 v2 Spot,1,0.04,0.04,2024-01-01 00:00:00+00:00,Azure
312,312,US East,Standard_E48bs_v5 Spot,8,0.3576,0.0847,2024-01-01 00:00:00+00:00,Azure
311,311,US East,Standard_EC8ads_v5 Spot,4,0.359359,0.10983975,2024-01-01 00:00:00+00:00,Azure
306,306,US East,Standard_EC8as_v5 Spot,4,0.310027,0.09750675,2024-01-01 00:00:00+00:00,Azure
305,305,US East,Standard_D64d_v5 Spot,8,0.715696,0.129462,2024-01-01 00:00:00+00:00,Azure
304,304,US East,F1amds v6 Spot,1,0.027,0.027,2024-01-01 00:00:00+00:00,Azure
303,303,US East,D64 v3 Spot,1,0.3072,0.3072,2024-01-01 00:00:00+00:00,Azure
330,330,US East,F72iamds v6 Spot,1,2.9605,2.9605,2024-01-01 00:00:00+00:00,Azure
302,302,US East,F72alds v6 Spot,1,1.27625,1.27625,2024-01-01 00:00:00+00:00,Azure
297,297,US East,Standard_DC2as_v5 Spot,2,0.122108,0.0710539999999999,2024-01-01 00:00:00+00:00,Azure
296,296,US East,E4-2s v3 Spot,1,0.0252,0.0252,2024-01-01 00:00:00+00:00,Azure
294,294,US East,F4als v6 Spot,1,0.06275,0.06275,2024-01-01 00:00:00+00:00,Azure
291,291,US East,D2ds v4 Spot,1,0.0113,0.0113,2024-01-01 00:00:00+00:00,Azure
290,290,US East,F2ads v6 Spot,1,0.0425,0.0425,2024-01-01 00:00:00+00:00,Azure
289,289,US East,F32alds v6 Spot,1,0.93525,0.93525,2024-01-01 00:00:00+00:00,Azure
288,288,US East,D8 v3 Spot,1,0.0384,0.0384,2024-01-01 00:00:00+00:00,Azure
285,285,US East,E8-2ds v5 Spot,1,0.10299,0.10299,2024-01-01 00:00:00+00:00,Azure
284,284,US East,D4 v3 Spot,1,0.0192,0.0192,2024-01-01 00:00:00+00:00,Azure
283,283,US East,Standard_E20d_v5 Spot,8,0.144,0.0579999999999999,2024-01-01 00:00:00+00:00,Azure
282,282,US East,Standard_D64ps_v5 Spot,8,0.562432,0.110304,2024-01-01 00:00:00+00:00,Azure
280,280,US East,A3 Spot,1,0.097874,0.097874,2024-01-01 00:00:00+00:00,Azure
1763,1763,US East,Standard_D32d_v5 Spot,8,0.1808,0.0626,2024-01-01 00:00:00+00:00,Azure
299,299,US East,E8as_v6 Spot,1,0.2005,0.2005,2024-01-01 00:00:00+00:00,Azure
331,331,US East,E4ds v4 Spot,1,0.0288,0.0288,2024-01-01 00:00:00+00:00,Azure
271,271,US East,D16ds v4 Spot,1,0.0904,0.0904,2024-01-01 00:00:00+00:00,Azure
365,365,US East,A4 v2 Spot,1,0.031203,0.031203,2024-01-01 00:00:00+00:00,Azure
378,378,US East,F2s v2 Spot,1,0.00846,0.00846,2024-01-01 00:00:00+00:00,Azure
377,377,US East,E16 v3 Spot,1,0.19027,0.19027,2024-01-01 00:00:00+00:00,Azure
375,375,US East,DS13-4 v2 Spot,1,0.171917,0.171917,2024-01-01 00:00:00+00:00,Azure
371,371,US East,Standard_EC96iads_v5 Spot,8,7.773305,1.011663125,2024-01-01 00:00:00+00:00,Azure
370,370,US East,Standard_D48_v5 Spot,8,0.2304,0.0688,2024-01-01 00:00:00+00:00,Azure
369,369,US East,HB120-32rs_v3 Spot,1,0.912,0.912,2024-01-01 00:00:00+00:00,Azure
368,368,US East,Standard_EC32ads_v5 Spot,8,2.447648,0.345956,2024-01-01 00:00:00+00:00,Azure
366,366,US East,Standard_E2_v5 Spot,2,0.0126,0.0163,2024-01-01 00:00:00+00:00,Azure
364,364,US East,E2as_v6 Spot,1,0.027,0.027,2024-01-01 00:00:00+00:00,Azure
363,363,US East,D32als_v6 Spot,1,0.66,0.66,2024-01-01 00:00:00+00:00,Azure
362,362,US East,F2alds v6 Spot,1,0.0355,0.0355,2024-01-01 00:00:00+00:00,Azure
361,361,US East,E20s v3 Spot,1,0.126,0.126,2024-01-01 00:00:00+00:00,Azure
358,358,US East,E4-2s v4 Spot,1,0.0252,0.0252,2024-01-01 00:00:00+00:00,Azure
357,357,US East,E64-16s v3 Spot,1,0.717114,0.717114,2024-01-01 00:00:00+00:00,Azure
333,333,US East,E48as_v6 Spot,1,1.2025,1.2025,2024-01-01 00:00:00+00:00,Azure
352,352,US East,Standard_E16_v5 Spot,8,0.19027,0.06378375,2024-01-01 00:00:00+00:00,Azure
353,353,US East,D32als_v6 Spot,1,0.292,0.292,2024-01-01 00:00:00+00:00,Azure
335,335,US East,E64-16ds v4 Spot,1,0.4608,0.4608,2024-01-01 00:00:00+00:00,Azure
336,336,US East,D32 v4 Spot,1,0.328173,0.328173,2024-01-01 00:00:00+00:00,Azure
337,337,US East,D48s v4 Spot,1,0.492259,0.492259,2024-01-01 00:00:00+00:00,Azure
339,339,US East,F4amds v6 Spot,1,0.10775,0.10775,2024-01-01 00:00:00+00:00,Azure
341,341,US East,Standard_D96ds_v5 Spot,8,0.5424,0.1078,2024-01-01 00:00:00+00:00,Azure
334,334,US East,NC24rs v3 Spot,1,3.7015,3.7015,2024-01-01 00:00:00+00:00,Azure
344,344,US East,E32-16s v3 Spot,1,0.2016,0.2016,2024-01-01 00:00:00+00:00,Azure
343,343,US East,D4ads_v6 Spot,1,0.0955,0.0955,2024-01-01 00:00:00+00:00,Azure
345,345,US East,Standard_NC96ads_A100_v4 Spot,8,1.954036,0.2842545,2024-01-01 00:00:00+00:00,Azure
346,346,US East,Standard_E48bs_v5 Spot,8,0.631034,0.1188792499999999,2024-01-01 00:00:00+00:00,Azure
347,347,US East,E48ads_v6 Spot,1,0.75475,0.75475,2024-01-01 00:00:00+00:00,Azure
350,350,US East,Standard_D32pds_v5 Spot,8,0.303472,0.077934,2024-01-01 00:00:00+00:00,Azure
999,999,us-east-1c,m5.16xlarge,15,1.3887,0.0972466666666666,2024-01-12 19:32:39+00:00,AWS
998,998,us-east-1a,m6i.metal,15,2.4316,0.1667733333333333,2024-01-12 19:32:40+00:00,AWS
997,997,us-east-1a,r6i.12xlarge,8,1.3148,0.1687249999999999,2024-01-12 19:32:42+00:00,AWS
996,996,us-east-1f,m6in.4xlarge,8,0.5976,0.079075,2024-01-12 19:32:42+00:00,AWS
995,995,us-east-1c,m5ad.12xlarge,8,1.3066,0.1677,2024-01-12 19:32:42+00:00,AWS
994,994,us-east-1f,c7gn.large,3,0.0571,0.0223666666666666,2024-01-12 19:32:43+00:00,AWS
993,993,us-east-1f,r5dn.2xlarge,4,0.33,0.08625,2024-01-12 19:32:43+00:00,AWS
992,992,us-east-1d,c6i.metal,15,2.7541,0.1882733333333333,2024-01-12 19:32:44+00:00,AWS
991,991,us-east-1a,x2gd.4xlarge,8,0.6574,0.08655,2024-01-12 19:32:44+00:00,AWS
990,990,us-east-1a,r6in.xlarge,4,0.1586,0.0433999999999999,2024-01-12 19:32:45+00:00,AWS
986,986,us-east-1d,c6i.24xlarge,15,1.7175,0.1191666666666666,2024-01-12 19:32:46+00:00,AWS
989,989,us-east-1d,m6gd.12xlarge,8,1.0067,0.1302124999999999,2024-01-12 19:32:46+00:00,AWS
988,988,us-east-1f,r6in.16xlarge,15,3.4677,0.2358466666666666,2024-01-12 19:32:46+00:00,AWS
987,987,us-east-1d,i3.large,3,0.0728,0.0276,2024-01-12 19:32:46+00:00,AWS
983,983,us-east-1c,m6g.xlarge,4,0.0679,0.020725,2024-01-12 19:32:47+00:00,AWS
985,985,us-east-1b,r7a.48xlarge,15,5.8052,0.39168,2024-01-12 19:32:47+00:00,AWS
984,984,us-east-1d,t4g.large,3,0.0314,0.0138,2024-01-12 19:32:47+00:00,AWS
981,981,us-east-1f,m5dn.8xlarge,8,1.2007,0.1544625,2024-01-12 19:32:48+00:00,AWS
980,980,us-east-1b,r5.12xlarge,8,1.3564,0.173925,2024-01-12 19:32:48+00:00,AWS
982,982,us-east-1c,inf1.6xlarge,8,0.4975,0.0665625,2024-01-12 19:32:48+00:00,AWS
979,979,us-east-1f,i3en.xlarge,4,0.2026,0.0544,2024-01-12 19:32:49+00:00,AWS
978,978,us-east-1c,r5n.24xlarge,15,3.3756,0.2297066666666666,2024-01-12 19:32:49+00:00,AWS
977,977,us-east-1c,m7i.48xlarge,15,4.3127,0.29218,2024-01-12 19:32:49+00:00,AWS
976,976,us-east-1c,i4i.metal,15,4.7265,0.3197666666666666,2024-01-12 19:32:50+00:00,AWS
975,975,us-east-1f,r5ad.large,3,0.0581,0.0226999999999999,2024-01-12 19:32:50+00:00,AWS
974,974,us-east-1b,r6id.xlarge,4,0.1191,0.033525,2024-01-12 19:32:51+00:00,AWS
973,973,us-east-1c,r6id.xlarge,4,0.128,0.03575,2024-01-12 19:32:51+00:00,AWS
972,972,us-east-1b,r7iz.8xlarge,8,1.6486,0.21045,2024-01-12 19:32:54+00:00,AWS
971,971,us-east-1d,c5ad.24xlarge,15,1.9533,0.1348866666666666,2024-01-12 19:32:55+00:00,AWS
970,970,us-east-1a,g3.16xlarge,15,1.8182,0.12588,2024-01-12 19:32:56+00:00,AWS
969,969,us-east-1b,r6gd.2xlarge,4,0.2968,0.07795,2024-01-12 19:32:56+00:00,AWS
968,968,us-east-1f,r7g.12xlarge,8,1.2124,0.1559249999999999,2024-01-12 19:32:57+00:00,AWS
967,967,us-east-1d,m7i.2xlarge,4,0.207,0.0554999999999999,2024-01-12 19:33:00+00:00,AWS
966,966,us-east-1c,x2idn.32xlarge,15,4.9002,0.3313466666666667,2024-01-12 19:33:01+00:00,AWS
965,965,us-east-1c,r6i.16xlarge,15,1.6219,0.1127933333333333,2024-01-12 19:33:01+00:00,AWS
964,964,us-east-1f,m6in.metal,14,3.5798,0.2603428571428571,2024-01-12 19:33:02+00:00,AWS
963,963,us-east-1a,r6g.metal,15,1.4579,0.10186,2024-01-12 19:33:04+00:00,AWS
962,962,us-east-1d,p3.8xlarge,8,4.4282,0.5579000000000001,2024-01-12 19:33:04+00:00,AWS
961,961,us-east-1a,r5n.metal,15,3.0346,0.2069733333333333,2024-01-12 19:33:05+00:00,AWS
960,960,us-east-1c,g5g.16xlarge,15,1.2738,0.0895866666666666,2024-01-12 19:33:06+00:00,AWS
958,958,us-east-1f,r6idn.16xlarge,15,3.5424,0.2408266666666666,2024-01-12 19:33:07+00:00,AWS
957,957,us-east-1c,f1.4xlarge,8,1.2476,0.160325,2024-01-12 19:33:07+00:00,AWS
959,959,us-east-1d,r6id.8xlarge,8,0.963,0.12475,2024-01-12 19:33:07+00:00,AWS
956,956,us-east-1c,m2.4xlarge,8,0.4634,0.0622999999999999,2024-01-12 19:33:09+00:00,AWS
955,955,us-east-1a,r5dn.12xlarge,8,2.7973,0.3540375,2024-01-12 19:33:09+00:00,AWS
954,954,us-east-1f,c6a.32xlarge,15,2.648,0.1812,2024-01-12 19:33:09+00:00,AWS
953,953,us-east-1b,r6i.32xlarge,15,3.5174,0.2391599999999999,2024-01-12 19:33:10+00:00,AWS
952,952,us-east-1c,c7a.metal-48xl,15,3.7358,0.25372,2024-01-12 19:33:11+00:00,AWS
951,951,us-east-1c,c7a.16xlarge,15,1.4456,0.10104,2024-01-12 19:33:12+00:00,AWS
948,948,us-east-1a,m6idn.12xlarge,8,1.9379,0.2466124999999999,2024-01-12 19:33:14+00:00,AWS
950,950,us-east-1c,m5zn.xlarge,4,0.1686,0.0458999999999999,2024-01-12 19:33:14+00:00,AWS
949,949,us-east-1c,is4gen.xlarge,4,0.3984,0.10335,2024-01-12 19:33:14+00:00,AWS
947,947,us-east-1b,c7gd.12xlarge,8,0.9135,0.1185625,2024-01-12 19:33:16+00:00,AWS
946,946,us-east-1a,m6a.metal,15,3.7494,0.2546266666666666,2024-01-12 19:33:17+00:00,AWS
945,945,us-east-1b,r7g.metal,15,1.5215,0.1061,2024-01-12 19:33:20+00:00,AWS
944,944,us-east-1c,r7g.metal,15,1.5883,0.1105533333333333,2024-01-12 19:33:20+00:00,AWS
943,943,us-east-1b,x1e.8xlarge,4,2.3457,0.590175,2024-01-12 19:33:21+00:00,AWS
942,942,us-east-1c,x1e.8xlarge,4,2.4373,0.613075,2024-01-12 19:33:21+00:00,AWS
941,941,us-east-1f,m6idn.24xlarge,15,3.1387,0.2139133333333333,2024-01-12 19:33:27+00:00,AWS
940,940,us-east-1c,x2idn.24xlarge,15,3.8787,0.2632466666666666,2024-01-12 19:33:27+00:00,AWS
939,939,us-east-1c,c6gn.4xlarge,8,0.308,0.0428749999999999,2024-01-12 19:33:33+00:00,AWS
938,938,us-east-1f,r6g.4xlarge,8,0.3604,0.049425,2024-01-12 19:33:33+00:00,AWS
937,937,us-east-1e,c3.xlarge,4,0.1028,0.02945,2024-01-12 19:33:34+00:00,AWS
936,936,us-east-1a,i3.4xlarge,8,0.6731,0.0885125,2024-01-12 19:46:56+00:00,AWS
935,935,us-east-1c,g3s.xlarge,4,0.377,0.098,2024-01-12 19:46:58+00:00,AWS
934,934,us-east-1b,r5b.16xlarge,15,3.0627,0.2088466666666666,2024-01-12 19:46:59+00:00,AWS
933,933,us-east-1b,d2.2xlarge,4,0.4679,0.120725,2024-01-12 19:47:00+00:00,AWS
932,932,us-east-1c,c5d.2xlarge,4,0.2265,0.060375,2024-01-12 19:47:01+00:00,AWS
931,931,us-east-1c,m2.xlarge,4,0.1078,0.0307,2024-01-12 19:47:02+00:00,AWS
930,930,us-east-1d,c6g.2xlarge,4,0.133,0.037,2024-01-12 19:47:02+00:00,AWS
929,929,us-east-1c,m5.4xlarge,8,0.4334,0.05855,2024-01-12 19:47:03+00:00,AWS
928,928,us-east-1b,m5n.24xlarge,15,2.4191,0.1659399999999999,2024-01-12 19:47:05+00:00,AWS
927,927,us-east-1d,c6a.4xlarge,8,0.3281,0.0453875,2024-01-12 19:47:09+00:00,AWS
925,925,us-east-1e,r3.4xlarge,8,0.7477,0.0978375,2024-01-12 19:47:10+00:00,AWS
926,926,us-east-1a,d3en.2xlarge,4,0.4386,0.1134,2024-01-12 19:47:10+00:00,AWS
924,924,us-east-1f,m6gd.8xlarge,8,0.6674,0.0878,2024-01-12 19:47:11+00:00,AWS
923,923,us-east-1c,m4.10xlarge,8,1.0862,0.14015,2024-01-12 19:47:12+00:00,AWS
917,917,us-east-1c,r5a.8xlarge,8,0.784,0.102375,2024-01-12 19:47:14+00:00,AWS
916,916,us-east-1f,r5d.12xlarge,8,1.5317,0.1958375,2024-01-12 19:47:14+00:00,AWS
918,918,us-east-1c,c5a.xlarge,4,0.0849,0.024975,2024-01-12 19:47:14+00:00,AWS
922,922,us-east-1e,i3.xlarge,4,0.1413,0.039075,2024-01-12 19:47:14+00:00,AWS
920,920,us-east-1c,c7gn.16xlarge,15,1.9138,0.1322533333333333,2024-01-12 19:47:14+00:00,AWS
921,921,us-east-1c,i3.xlarge,4,0.1521,0.041775,2024-01-12 19:47:14+00:00,AWS
919,919,us-east-1f,c5ad.2xlarge,4,0.1636,0.0446499999999999,2024-01-12 19:47:14+00:00,AWS
915,915,us-east-1f,h1.2xlarge,4,0.2586,0.0684,2024-01-12 19:47:15+00:00,AWS
914,914,us-east-1c,r5.16xlarge,15,1.7613,0.1220866666666666,2024-01-12 19:47:16+00:00,AWS
913,913,us-east-1d,c5a.4xlarge,8,0.3436,0.047325,2024-01-12 19:47:16+00:00,AWS
912,912,us-east-1b,t3.2xlarge,4,0.1765,0.047875,2024-01-12 19:47:16+00:00,AWS
911,911,us-east-1f,t3.2xlarge,4,0.1464,0.04035,2024-01-12 19:47:16+00:00,AWS
910,910,us-east-1f,i3.2xlarge,4,0.3103,0.081325,2024-01-12 19:47:16+00:00,AWS
907,907,us-east-1d,c4.large,3,0.0652,0.0250666666666666,2024-01-12 19:47:17+00:00,AWS
906,906,us-east-1a,c4.large,3,0.0465,0.0188333333333333,2024-01-12 19:47:17+00:00,AWS
909,909,us-east-1c,r5ad.24xlarge,15,3.0344,0.20696,2024-01-12 19:47:17+00:00,AWS
908,908,us-east-1d,m4.2xlarge,4,0.2438,0.0647,2024-01-12 19:47:17+00:00,AWS
905,905,us-east-1c,m7a.4xlarge,8,0.4394,0.0593,2024-01-12 19:47:19+00:00,AWS
904,904,us-east-1d,r6g.large,3,0.0474,0.0191333333333333,2024-01-12 19:47:19+00:00,AWS
903,903,us-east-1c,c6in.large,3,0.0495,0.0198333333333333,2024-01-12 19:47:20+00:00,AWS
902,902,us-east-1f,r5d.4xlarge,8,0.5866,0.0777,2024-01-12 19:47:23+00:00,AWS
901,901,us-east-1d,m6a.xlarge,4,0.0878,0.0257,2024-01-12 19:47:27+00:00,AWS
900,900,us-east-1e,i2.2xlarge,4,0.5628,0.14445,2024-01-12 19:47:30+00:00,AWS
899,899,us-east-1a,r7gd.12xlarge,8,1.4935,0.1910625,2024-01-12 19:47:31+00:00,AWS
898,898,us-east-1c,r7gd.12xlarge,8,1.3561,0.1738875,2024-01-12 19:47:31+00:00,AWS
897,897,us-east-1d,d2.8xlarge,8,2.2513,0.2857875,2024-01-12 19:47:31+00:00,AWS
896,896,us-east-1c,r7gd.medium,2,0.0316,0.0183,2024-01-12 19:47:31+00:00,AWS
895,895,us-east-1c,i4g.xlarge,4,0.1244,0.03485,2024-01-12 19:47:31+00:00,AWS
894,894,us-east-1c,i2.4xlarge,8,1.202,0.1546249999999999,2024-01-12 19:47:32+00:00,AWS
889,889,us-east-1a,m5n.large,3,0.0628,0.0242666666666666,2024-01-12 19:47:33+00:00,AWS
890,890,us-east-1c,m6in.8xlarge,8,1.5791,0.2017624999999999,2024-01-12 19:47:33+00:00,AWS
891,891,us-east-1f,r6a.24xlarge,15,2.3414,0.16076,2024-01-12 19:47:33+00:00,AWS
893,893,us-east-1d,r6a.24xlarge,15,2.2238,0.15292,2024-01-12 19:47:33+00:00,AWS
892,892,us-east-1b,r6a.24xlarge,15,2.4922,0.1708133333333333,2024-01-12 19:47:33+00:00,AWS
888,888,us-east-1d,r4.8xlarge,8,0.93,0.120625,2024-01-12 19:47:34+00:00,AWS
887,887,us-east-1a,r4.8xlarge,8,0.9999,0.1293625,2024-01-12 19:47:34+00:00,AWS
886,886,us-east-1a,c7g.12xlarge,8,0.7664,0.100175,2024-01-12 19:47:34+00:00,AWS
885,885,us-east-1f,g4dn.8xlarge,4,0.8578,0.2182,2024-01-12 19:47:34+00:00,AWS
884,884,us-east-1c,m6i.xlarge,4,0.0825,0.024375,2024-01-12 19:47:34+00:00,AWS
883,883,us-east-1a,m6gd.metal,15,1.456,0.1017333333333333,2024-01-12 19:47:34+00:00,AWS
882,882,us-east-1d,m5zn.large,3,0.0801,0.0300333333333333,2024-01-12 19:47:34+00:00,AWS
881,881,us-east-1b,m7i-flex.4xlarge,8,0.4914,0.0658,2024-01-12 19:47:34+00:00,AWS
880,880,us-east-1f,inf1.xlarge,4,0.1021,0.029275,2024-01-12 19:47:35+00:00,AWS
