,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp
934,US East,NV24s v3 Spot,1,0.228,0.228,2023-08-01T00:00:00Z
935,US East,E32ads_v6 Spot,1,0.87125,0.87125,2024-01-01T00:00:00Z
936,US East,F16 Spot,1,0.24941,0.24941,2024-01-01T00:00:00Z
937,US East,F4alds v6 Spot,1,0.071,0.071,2024-01-01T00:00:00Z
938,US East,F64als v6 Spot,1,1.74075,1.74075,2024-01-01T00:00:00Z
939,US East,F64as v6 Spot,1,1.136,1.136,2023-12-01T00:00:00Z
940,US East,F16 Spot,1,0.10141,0.10141,2024-01-01T00:00:00Z
941,US East,NC24rs v3 Spot,1,4.555824,4.555824,2024-01-01T00:00:00Z
942,US East,NV48s v3 Spot,1,0.456,0.456,2023-08-01T00:00:00Z
943,US East,D8s v3 Spot,1,0.082043,0.082043,2024-01-01T00:00:00Z
944,US East,M32-16ms Spot,1,0.84276,0.84276,2023-08-01T00:00:00Z
945,US East,Standard_E2ps_v5 Spot,2,0.0101,0.015050000000000001,2023-06-01T00:00:00Z
946,US East,E8-4as_v4 Spot,1,0.0504,0.0504,2022-07-01T00:00:00Z
947,US East,Standard_FX24mds Spot,4,0.224093,0.07602325,2023-07-01T00:00:00Z
948,US East,E32as v5 Spot,1,0.1808,0.1808,2022-11-01T00:00:00Z
949,US East,E96ias v5 Spot,1,1.0382,1.0382,2023-11-01T00:00:00Z
950,US East,Standard_EC4as_v5 Spot,2,0.155013,0.0875065,2024-01-01T00:00:00Z
951,US East,D2ls v5 Spot,1,0.02125,0.02125,2023-09-01T00:00:00Z
952,US East,E96as v5 Spot,1,0.984,0.984,2023-11-01T00:00:00Z
953,US East,E64ds v4 Spot,1,0.823923,0.823923,2024-01-01T00:00:00Z
954,US East,D14 Spot,1,0.1542,0.1542,2023-09-01T00:00:00Z
955,US East,D3 v2 Spot,1,0.037328,0.037328,2024-01-01T00:00:00Z
956,US East,A1 Spot,1,0.0224,0.0224,2023-12-01T00:00:00Z
957,US East,E64-32as_v4 Spot,1,0.4032,0.4032,2022-07-01T00:00:00Z
958,US East,Standard_EC32as_cc_v5 Spot,8,0.82,0.1425,2023-09-01T00:00:00Z
959,US East,Standard_M48ds_1_v3 Spot,8,2.2075,0.3159375,2023-11-01T00:00:00Z
960,US East,D16as v4 Spot,1,0.0768,0.0768,2022-07-01T00:00:00Z
961,US East,Standard_DC8ads_cc_v5 Spot,8,0.195,0.064375,2023-09-01T00:00:00Z
962,US East,E64is v3 Spot,1,0.3629,0.3629,2024-01-01T00:00:00Z
963,US East,standard_DC48s_v3 Spot,1,0.6816,0.6816,2023-09-01T00:00:00Z
964,US East,Standard_D16d_v5 Spot,8,0.0904,0.0513,2024-01-01T00:00:00Z
965,US East,F1ads v6 Spot,1,0.021275,0.021275,2024-01-01T00:00:00Z
966,US East,D2s v3 Spot,1,0.0096,0.0096,2024-01-01T00:00:00Z
967,US East,F4alds v6 Spot,1,0.117,0.117,2024-01-01T00:00:00Z
968,US East,E8-2s v4 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
969,US East,F1als v6 Spot,1,0.0157,0.0157,2024-01-01T00:00:00Z
970,US East,Standard_EC96ads_v5 Spot,8,7.341874,0.95773425,2024-01-01T00:00:00Z
971,US East,D48 v4 Spot,1,0.492259,0.492259,2024-01-01T00:00:00Z
972,US East,D2s v4 Spot,1,0.020511,0.020511,2024-01-01T00:00:00Z
973,US East,D48as_v6 Spot,1,1.0475,1.0475,2023-12-01T00:00:00Z
974,US East,B2als v2 Spot,1,0.0117,0.0117,2023-09-01T00:00:00Z
975,US East,NV6 Spot,1,0.114,0.114,2022-02-01T00:00:00Z
976,US East,E96ads_v6 Spot,1,1.5095,1.5095,2024-01-01T00:00:00Z
977,US East,D48s v3 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
978,US East,D2as v4 Spot,1,0.0096,0.0096,2022-07-01T00:00:00Z
979,US East,D64s v4 Spot,1,0.3072,0.3072,2024-01-01T00:00:00Z
980,US East,D2 v3 Spot,1,0.020511,0.020511,2024-01-01T00:00:00Z
981,US East,B2ls v2 Spot,1,0.0127,0.0127,2023-09-01T00:00:00Z
982,US East,Standard_D96ads_v5 Spot,8,0.4944,0.1018,2022-11-01T00:00:00Z
983,US East,standard_DC16s_v3 Spot,1,0.1536,0.1536,2023-09-01T00:00:00Z
984,US East,Standard_FX24mds Spot,4,0.3336,0.1034,2023-10-01T00:00:00Z
985,US East,B16s v2 Spot,1,0.1665,0.1665,2023-09-01T00:00:00Z
986,US East,standard_DC4s_v3 Spot,1,0.0568,0.0568,2023-09-01T00:00:00Z
987,US East,D32ads_v6 Spot,1,0.76325,0.76325,2024-01-01T00:00:00Z
988,US East,D96as v4 Spot,1,0.4608,0.4608,2022-07-01T00:00:00Z
989,US East,ND96isH100v5 Spot,1,79.6392,79.6392,2023-12-01T00:00:00Z
990,US East,E32 v4 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
991,US East,Standard_M176ds_4_v3 Spot,8,8.64,1.12,2023-11-01T00:00:00Z
992,US East,Standard_DC16ads_v5 Spot,4,1.070004,0.287501,2024-01-01T00:00:00Z
993,US East,DS13 Spot,1,0.0771,0.0771,2023-09-01T00:00:00Z
994,US East,Standard_NC48ads_A100_v4 Spot,4,0.977018,0.2642545,2024-01-01T00:00:00Z
995,US East,Standard_L80as_v3 Spot,8,0.992,0.164,2024-01-01T00:00:00Z
996,US East,D2alds_v6 Spot,1,0.04375,0.04375,2023-12-01T00:00:00Z
997,US East,Standard_D4plds_v5 Spot,2,0.035152,0.027576000000000003,2024-01-01T00:00:00Z
998,US East,D64s v4 Spot,1,0.656346,0.656346,2024-01-01T00:00:00Z
999,US East,M128dms_v2 Spot,1,3.2578,3.2578,2023-08-01T00:00:00Z
1000,US East,E96-24as_v4 Spot,1,1.0464,1.0464,2023-09-01T00:00:00Z
1001,US East,E4-2ads v5 Spot,1,0.0262,0.0262,2022-11-01T00:00:00Z
1002,US East,D64ads_v6 Spot,1,0.7905,0.7905,2024-01-01T00:00:00Z
1003,US East,E8ads v5 Spot,1,0.0524,0.0524,2022-11-01T00:00:00Z
1004,US East,Standard_E32bs_v5 Spot,8,0.2384,0.0698,2024-01-01T00:00:00Z
1005,US East,HB176-48rsv4 Spot,1,1.8,1.8,2023-09-01T00:00:00Z
1006,US East,D2d v4 Spot,1,0.0113,0.0113,2024-01-01T00:00:00Z
1007,US East,Standard_E32bs_v5 Spot,8,0.42069,0.09258625000000001,2024-01-01T00:00:00Z
1008,US East,Standard_M176ds_3_v3 Spot,8,6.775,0.8868750000000001,2023-11-01T00:00:00Z
1009,US East,D4alds_v6 Spot,1,0.04125,0.04125,2023-12-01T00:00:00Z
1010,US East,F32ads v6 Spot,1,1.04875,1.04875,2024-01-01T00:00:00Z
1011,US East,D4s v3 Spot,1,0.041022,0.041022,2024-01-01T00:00:00Z
1012,US East,D4ls v5 Spot,1,0.0885,0.0885,2023-09-01T00:00:00Z
1013,US East,NC16asT4 v3 Spot,1,0.1204,0.1204,2023-10-01T00:00:00Z
1014,US East,Standard_EC96as_cc_v5 Spot,8,2.46,0.3475,2023-09-01T00:00:00Z
1015,US East,F48as v6 Spot,1,0.852,0.852,2023-12-01T00:00:00Z
1016,US East,M16s Spot,1,0.2387,0.2387,2023-08-01T00:00:00Z
1017,US East,D64d v4 Spot,1,0.3616,0.3616,2024-01-01T00:00:00Z
1018,US East,D8as_v6 Spot,1,0.1745,0.1745,2023-12-01T00:00:00Z
1019,US East,F4 Spot,1,0.025353,0.025353,2024-01-01T00:00:00Z
1020,US East,Standard_DC96ads_cc_v5 Spot,8,2.34,0.33249999999999996,2023-09-01T00:00:00Z
1021,US East,E4as v5 Spot,1,0.0226,0.0226,2022-11-01T00:00:00Z
1022,US East,NV24s v3 Spot,1,0.3384,0.3384,2023-08-01T00:00:00Z
1023,US East,E96-48s v5 Spot,1,1.141622,1.141622,2024-01-01T00:00:00Z
1024,US East,Standard_L8s_v3 Spot,4,0.1064,0.0466,2024-01-01T00:00:00Z
1025,US East,B16pls v2 Spot,1,0.1375,0.1375,2023-09-01T00:00:00Z
1026,US East,Standard_EC16as_cc_v5 Spot,8,0.41,0.09125,2023-09-01T00:00:00Z
1027,US East,M64ms_v2 Spot,1,1.013,1.013,2023-08-01T00:00:00Z
1028,US East,Standard_D2d_v5 Spot,2,0.0113,0.01565,2024-01-01T00:00:00Z
1029,US East,Standard_DC16ads_v5 Spot,4,0.565182,0.16129549999999998,2024-01-01T00:00:00Z
1030,US East,standard_DC8s_v3 Spot,1,0.1136,0.1136,2023-09-01T00:00:00Z
1031,US East,Standard_D2plds_v5 Spot,2,0.017576,0.018788,2024-01-01T00:00:00Z
1032,US East,Standard_DC32as_v5 Spot,8,1.953728,0.28421599999999997,2024-01-01T00:00:00Z
1033,US East,F32als v6 Spot,1,0.5025,0.5025,2024-01-01T00:00:00Z
1034,US East,E16-8as_v4 Spot,1,0.1744,0.1744,2023-09-01T00:00:00Z
1035,US East,E32ds v5 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
1036,US East,E16as_v6 Spot,1,0.40075,0.40075,2024-01-01T00:00:00Z
1037,US East,Standard_L80as_v3 Spot,8,0.624,0.118,2023-07-01T00:00:00Z
1038,US East,NC6s v3 Spot,1,0.8415,0.8415,2024-01-01T00:00:00Z
1039,US East,Standard_E64d_v5 Spot,8,0.823923,0.142990375,2024-01-01T00:00:00Z
1040,US East,NDmr40s v2 Spot,1,1.224,1.224,2024-01-01T00:00:00Z
1041,US East,M208-104s_v2 Spot,1,2.231,2.231,2023-08-01T00:00:00Z
1042,US East,Standard_D16plds_v5 Spot,4,0.0614,0.03535,2023-06-01T00:00:00Z
1043,US East,F8alds v6 Spot,1,0.23375,0.23375,2024-01-01T00:00:00Z
1044,US East,NC16asT4 v3 Spot,1,0.207774,0.207774,2024-01-01T00:00:00Z
1045,US East,M208-52ms_v2 Spot,1,4.462,4.462,2023-08-01T00:00:00Z
1046,US East,Standard_E16bs_v5 Spot,8,0.1192,0.054900000000000004,2024-01-01T00:00:00Z
1047,US East,D2d v4 Spot,1,0.022366,0.022366,2024-01-01T00:00:00Z
1048,US East,Standard_D4ps_v5 Spot,2,0.0154,0.0177,2023-06-01T00:00:00Z
1049,US East,E4-2ds v5 Spot,1,0.051495,0.051495,2024-01-01T00:00:00Z
1050,US East,E64-16ds v5 Spot,1,0.823923,0.823923,2024-01-01T00:00:00Z
1051,US East,B2ts v2 Spot,1,0.0026,0.0026,2023-09-01T00:00:00Z
1052,US East,E16as v4 Spot,1,0.1008,0.1008,2022-07-01T00:00:00Z
1053,US East,D96ads_v6 Spot,1,2.2895,2.2895,2024-01-01T00:00:00Z
1054,US East,Standard_EC20ads_cc_v5 Spot,1,0.5575,0.5575,2023-09-01T00:00:00Z
1055,US East,E96s v5 Spot,1,0.6048,0.6048,2024-01-01T00:00:00Z
1056,US East,M208-52s_v2 Spot,1,2.231,2.231,2023-08-01T00:00:00Z
1057,US East,M208-104s_v2 Spot,1,3.1878,3.1878,2023-12-01T00:00:00Z
1058,US East,Standard_D2s_v5 Spot,2,0.0096,0.0148,2024-01-01T00:00:00Z
1059,US East,D64ls v5 Spot,1,0.68,0.68,2023-09-01T00:00:00Z
1060,US East,Standard_D64pls_v5 Spot,8,0.53248,0.10655999999999999,2024-01-01T00:00:00Z
1061,US East,D12 Spot,1,0.0528,0.0528,2023-10-01T00:00:00Z
1062,US East,standard_DC4s_v3 Spot,1,0.0384,0.0384,2023-09-01T00:00:00Z
1063,US East,Standard_E112ibds_v5 Spot,8,1.0287,0.1685875,2024-01-01T00:00:00Z
1064,US East,standard_DC8s_v3 Spot,1,0.0768,0.0768,2023-09-01T00:00:00Z
1065,US East,E96ads_v6 Spot,1,2.6135,2.6135,2024-01-01T00:00:00Z
1066,US East,standard_DC24s_v3 Spot,1,0.2304,0.2304,2023-09-01T00:00:00Z
1067,US East,D64alds_v6 Spot,1,0.66075,0.66075,2023-12-01T00:00:00Z
1068,US East,D32lds v5 Spot,1,0.752,0.752,2023-09-01T00:00:00Z
1069,US East,B16als v2 Spot,1,0.13325,0.13325,2023-09-01T00:00:00Z
1070,US East,Standard_L80s_v3 Spot,8,1.064,0.17300000000000001,2024-01-01T00:00:00Z
1071,US East,Standard_EC48ads_v5 Spot,8,2.156155,0.309519375,2024-01-01T00:00:00Z
1072,US East,Standard_D48as_v5 Spot,8,0.4272,0.09340000000000001,2023-11-01T00:00:00Z
1073,US East,Standard_E20ps_v5 Spot,8,0.1008,0.0526,2023-06-01T00:00:00Z
1074,US East,F4ams v6 Spot,1,0.093,0.093,2024-01-01T00:00:00Z
1075,US East,Standard_M12s_v3 Spot,4,0.385,0.11625,2023-11-01T00:00:00Z
1076,US East,M64s Spot,1,0.9613,0.9613,2023-08-01T00:00:00Z
1077,US East,Standard_NV36adms_A10_v5 Spot,8,1.13,0.18125,2023-09-01T00:00:00Z
1078,US East,DS15i v2 Spot,1,0.236072,0.236072,2024-01-01T00:00:00Z
1079,US East,E64 v3 Spot,1,0.717114,0.717114,2024-01-01T00:00:00Z
1080,US East,Standard_HB120-96rs_v2 Spot,8,0.912,0.154,2023-08-01T00:00:00Z
1081,US East,D4 v4 Spot,1,0.041022,0.041022,2024-01-01T00:00:00Z
1082,US East,Standard_L80s_v3 Spot,8,0.696,0.127,2023-11-01T00:00:00Z
1083,US East,Standard_E96d_v5 Spot,8,0.6912,0.1264,2024-01-01T00:00:00Z
1084,US East,D64ls v5 Spot,1,1.416,1.416,2023-09-01T00:00:00Z
1085,US East,E8-2s v5 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1086,US East,E8-4as v5 Spot,1,0.0452,0.0452,2022-11-01T00:00:00Z
1087,US East,M192idms_v2 Spot,1,4.0896,4.0896,2023-08-01T00:00:00Z
1088,US East,standard_DC4ds_v3 Spot,1,0.0452,0.0452,2023-09-01T00:00:00Z
1089,US East,E32-16s v5 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1090,US East,E2d v4 Spot,1,0.0144,0.0144,2024-01-01T00:00:00Z
1091,US East,E64-16s v3 Spot,1,0.3629,0.3629,2024-01-01T00:00:00Z
1092,US East,E16-4s v3 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
1093,US East,E32s v5 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1094,US East,E48s v4 Spot,1,0.3024,0.3024,2024-01-01T00:00:00Z
1095,US East,B2ps v2 Spot,1,0.0168,0.0168,2023-09-01T00:00:00Z
1096,US East,ND96amsA100v4 Spot,1,5.2432,5.2432,2023-11-01T00:00:00Z
1097,US East,Standard_DC48ads_v5 Spot,8,1.695545,0.251943125,2024-01-01T00:00:00Z
1098,US East,D32s v4 Spot,1,0.1536,0.1536,2024-01-01T00:00:00Z
1099,US East,E8-2ds v4 Spot,1,0.0576,0.0576,2024-01-01T00:00:00Z
1100,US East,E32s v3 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1101,US East,F16s v2 Spot,1,0.142048,0.142048,2024-01-01T00:00:00Z
1102,US East,NV12 Spot,1,0.228,0.228,2022-02-01T00:00:00Z
1103,US East,standard_DC4ds_v3 Spot,1,0.0636,0.0636,2023-09-01T00:00:00Z
1104,US East,E16-8s v5 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
1105,US East,Standard_EC2ads_v5 Spot,2,0.089866,0.054933,2024-01-01T00:00:00Z
1106,US East,Standard_D4pds_v5 Spot,2,0.0181,0.01905,2023-06-01T00:00:00Z
1107,US East,M128s_v2 Spot,1,1.2919,1.2919,2023-08-01T00:00:00Z
1108,US East,E2s v5 Spot,1,0.023784,0.023784,2024-01-01T00:00:00Z
1109,US East,D8ds v4 Spot,1,0.089462,0.089462,2024-01-01T00:00:00Z
1110,US East,F1amds v6 Spot,1,0.0385,0.0385,2024-01-01T00:00:00Z
1111,US East,F32s v2 Spot,1,0.284096,0.284096,2024-01-01T00:00:00Z
1112,US East,E32-8ds v4 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
1113,US East,L16s v2 Spot,1,0.1248,0.1248,2023-08-01T00:00:00Z
1114,US East,E4as_v6 Spot,1,0.05425,0.05425,2024-01-01T00:00:00Z
1115,US East,Standard_EC96ias_v5 Spot,8,4.092079,0.551509875,2024-01-01T00:00:00Z
1116,US East,Standard_D8pds_v5 Spot,4,0.0362,0.02905,2023-06-01T00:00:00Z
1117,US East,E64 v4 Spot,1,0.761082,0.761082,2024-01-01T00:00:00Z
1118,US East,F72s v2 Spot,1,0.3045,0.3045,2024-01-01T00:00:00Z
1119,US East,DC1s v2 Spot,1,0.0096,0.0096,2022-03-01T00:00:00Z
1120,US East,Standard_D2as_v5 Spot,2,0.0178,0.0189,2023-11-01T00:00:00Z
1121,US East,E64-32as v5 Spot,1,0.3616,0.3616,2022-11-01T00:00:00Z
1122,US East,F8 Spot,1,0.124705,0.124705,2024-01-01T00:00:00Z
1123,US East,Standard_D4plds_v5 Spot,2,0.0154,0.0177,2023-06-01T00:00:00Z
1124,US East,E20s v4 Spot,1,0.126,0.126,2024-01-01T00:00:00Z
1125,US East,DS3 v2 Spot,1,0.082051,0.082051,2024-01-01T00:00:00Z
1126,US East,DC8 v2 Spot,1,0.1136,0.1136,2023-09-01T00:00:00Z
1127,US East,F8as v6 Spot,1,0.234,0.234,2023-12-01T00:00:00Z
1128,US East,Standard_DC96as_cc_v5 Spot,8,2.136,0.307,2023-09-01T00:00:00Z
1129,US East,M416ms v2 Spot,1,9.915,9.915,2023-08-01T00:00:00Z
1130,US East,E4-2as v5 Spot,1,0.0226,0.0226,2022-11-01T00:00:00Z
1131,US East,E48 v3 Spot,1,0.570811,0.570811,2024-01-01T00:00:00Z
1132,US East,F2as v6 Spot,1,0.0355,0.0355,2023-12-01T00:00:00Z
1133,US East,E64as v4 Spot,1,0.6976,0.6976,2023-09-01T00:00:00Z
1134,US East,M416-208ms_v2 Spot,1,11.829,11.829,2023-12-01T00:00:00Z
1135,US East,F2ams v6 Spot,1,0.0695,0.0695,2024-01-01T00:00:00Z
1136,US East,E8-4ads v5 Spot,1,0.0892,0.0892,2023-11-01T00:00:00Z
1137,US East,E20a v4 Spot,1,0.218,0.218,2023-09-01T00:00:00Z
1138,US East,Standard_E32_v5 Spot,8,0.2016,0.06520000000000001,2024-01-01T00:00:00Z
1139,US East,A6 Spot,1,0.27805,0.27805,2024-01-01T00:00:00Z
1140,US East,M208-52ms_v2 Spot,1,5.4188,5.4188,2023-12-01T00:00:00Z
1141,US East,HB176-144rsv4 Spot,1,1.8,1.8,2023-09-01T00:00:00Z
1142,US East,E64-16s v5 Spot,1,0.761082,0.761082,2024-01-01T00:00:00Z
1143,US East,Standard_E32bds_v5 Spot,8,0.2672,0.07339999999999999,2024-01-01T00:00:00Z
1144,US East,E16-8as v5 Spot,1,0.164,0.164,2023-11-01T00:00:00Z
1145,US East,E8-4s v4 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
1146,US East,standard_DC1s_v3 Spot,1,0.0142,0.0142,2023-09-01T00:00:00Z
1147,US East,E96s v5 Spot,1,1.141622,1.141622,2024-01-01T00:00:00Z
1148,US East,standard_DC32s_v3 Spot,1,0.4544,0.4544,2023-09-01T00:00:00Z
1149,US East,M128ds_v2 Spot,1,1.9228,1.9228,2023-08-01T00:00:00Z
1150,US East,E20ads_v6 Spot,1,0.3145,0.3145,2024-01-01T00:00:00Z
1151,US East,D32as_v6 Spot,1,0.3305,0.3305,2023-12-01T00:00:00Z
1152,US East,D11 v2 Spot,1,0.023569,0.023569,2024-01-01T00:00:00Z
1153,US East,DS3 Spot,1,0.0308,0.0308,2023-09-01T00:00:00Z
1154,US East,E32ds v4 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
1155,US East,E4 v3 Spot,1,0.0252,0.0252,2024-01-01T00:00:00Z
1156,US East,Standard_E4d_v5 Spot,2,0.051495,0.0357475,2024-01-01T00:00:00Z
1157,US East,E96as_v6 Spot,1,2.40475,2.40475,2024-01-01T00:00:00Z
1158,US East,NP40s Spot,1,0.844,0.844,2023-08-01T00:00:00Z
1159,US East,H16r Spot,1,0.553237,0.553237,2023-07-01T00:00:00Z
1160,US East,D64-16s v3 Spot,1,0.3072,0.3072,2024-01-01T00:00:00Z
1161,US East,F2als v6 Spot,1,0.0315,0.0315,2024-01-01T00:00:00Z
1162,US East,NC4as T4 v3 Spot,1,0.076041,0.076041,2024-01-01T00:00:00Z
1163,US East,F8s Spot,1,0.124705,0.124705,2024-01-01T00:00:00Z
1164,US East,E2a v4 Spot,1,0.0126,0.0126,2022-07-01T00:00:00Z
1165,US East,M416-104s_v2 Spot,1,6.8716,6.8716,2023-12-01T00:00:00Z
1166,US East,Standard_D8s_v5 Spot,4,0.0384,0.0296,2024-01-01T00:00:00Z
1167,US East,D13 v2 Spot,1,0.094403,0.094403,2024-01-01T00:00:00Z
1168,US East,B32als v2 Spot,1,0.30325,0.30325,2023-09-01T00:00:00Z
1169,US East,Standard_D64ads_v5 Spot,8,0.624,0.118,2023-11-01T00:00:00Z
1170,US East,E16-4s v4 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
1171,US East,D64-32s v3 Spot,1,0.3072,0.3072,2024-01-01T00:00:00Z
1172,US East,E20d v4 Spot,1,0.144,0.144,2024-01-01T00:00:00Z
1173,US East,D2als_v6 Spot,1,0.01825,0.01825,2024-01-01T00:00:00Z
1174,US East,E16-4ds v4 Spot,1,0.1152,0.1152,2024-01-01T00:00:00Z
1175,US East,NC4as T4 v3 Spot,1,0.0526,0.0526,2023-10-01T00:00:00Z
1176,US East,D48d v4 Spot,1,0.536772,0.536772,2024-01-01T00:00:00Z
1177,US East,D96as v4 Spot,1,0.9024,0.9024,2023-09-01T00:00:00Z
1178,US East,E32-8ads v5 Spot,1,0.2096,0.2096,2022-11-01T00:00:00Z
1179,US East,DS12-2 v2 Spot,1,0.085958,0.085958,2024-01-01T00:00:00Z
1180,US East,D12 Spot,1,0.0386,0.0386,2023-09-01T00:00:00Z
1181,US East,H16r Spot,1,0.1988,0.1988,2022-03-01T00:00:00Z
1182,US East,Standard_M176s_4_v3 Spot,8,6.2275,0.8184375,2023-11-01T00:00:00Z
1183,US East,E8as v5 Spot,1,0.0452,0.0452,2022-11-01T00:00:00Z
1184,US East,Standard_E2bs_v5 Spot,2,0.026293,0.0231465,2024-01-01T00:00:00Z
1185,US East,Standard_EC2as_v5 Spot,2,0.077507,0.048753500000000005,2024-01-01T00:00:00Z
1186,US East,D11 v2 Spot,1,0.042979,0.042979,2024-01-01T00:00:00Z
1187,US East,Standard_E2d_v5 Spot,2,0.025748,0.022874,2024-01-01T00:00:00Z
1188,US East,HX176rs Spot,1,4.184,4.184,2023-09-01T00:00:00Z
1189,US East,A2m v2 Spot,1,0.019638,0.019638,2024-01-01T00:00:00Z
1190,US East,D96ls v5 Spot,1,1.02,1.02,2023-09-01T00:00:00Z
1191,US East,D4a v4 Spot,1,0.0192,0.0192,2022-07-01T00:00:00Z
1192,US East,ND96isrH100v5 Spot,1,92.4624,92.4624,2023-12-01T00:00:00Z
1193,US East,NC64asT4 v3 Spot,1,0.781402,0.781402,2024-01-01T00:00:00Z
1194,US East,E32as v4 Spot,1,0.2016,0.2016,2022-07-01T00:00:00Z
1195,US East,Standard_L8as_v3 Spot,4,0.0624,0.0356,2023-07-01T00:00:00Z
1196,US East,A8m v2 Spot,1,0.0475,0.0475,2024-01-01T00:00:00Z
1197,US East,F72as v6 Spot,1,2.106,2.106,2023-12-01T00:00:00Z
1198,US East,Standard_NC24ads_A100_v4 Spot,2,0.635819,0.3279095,2024-01-01T00:00:00Z
1199,US East,Standard_D8ads_v5 Spot,4,0.0412,0.0303,2022-11-01T00:00:00Z
1200,US East,Standard_DC48as_v5 Spot,8,2.929738,0.40621725,2024-01-01T00:00:00Z
1201,US East,Standard_D8s_v5 Spot,4,0.082043,0.04051075,2024-01-01T00:00:00Z
1202,US East,L80s v2 Spot,1,0.992,0.992,2024-01-01T00:00:00Z
1203,US East,Standard_E48d_v5 Spot,8,0.3456,0.0832,2024-01-01T00:00:00Z
1204,US East,D32alds_v6 Spot,1,0.6985,0.6985,2023-12-01T00:00:00Z
1205,US East,M64ms_v2 Spot,1,1.3073,1.3073,2023-08-01T00:00:00Z
1206,US East,E8-2as_v4 Spot,1,0.0872,0.0872,2023-09-01T00:00:00Z
1207,US East,Standard_EC64ads_cc_v5 Spot,1,1.784,1.784,2023-09-01T00:00:00Z
1208,US East,E8 v4 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1209,US East,M8ms Spot,1,0.15365,0.15365,2023-08-01T00:00:00Z
1210,US East,E8-2s v5 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
1211,US East,D64as_v6 Spot,1,1.39675,1.39675,2023-12-01T00:00:00Z
1212,US East,M64ls Spot,1,0.5415,0.5415,2023-08-01T00:00:00Z
1213,US East,L32s v2 Spot,1,0.3968,0.3968,2024-01-01T00:00:00Z
1214,US East,Standard_D32s_v5 Spot,8,0.328173,0.081021625,2024-01-01T00:00:00Z
1215,US East,E16 v3 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
1216,US East,E16ads v5 Spot,1,0.1048,0.1048,2022-11-01T00:00:00Z
1217,US East,E64-16ads v5 Spot,1,0.7136,0.7136,2023-11-01T00:00:00Z
1218,US East,D8s v4 Spot,1,0.0384,0.0384,2024-01-01T00:00:00Z
1219,US East,E64-16ads v5 Spot,1,0.4192,0.4192,2022-11-01T00:00:00Z
1220,US East,Standard_D48ads_v5 Spot,8,0.2472,0.0709,2022-11-01T00:00:00Z
1221,US East,E16-4s v5 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
1222,US East,E2s v4 Spot,1,0.023784,0.023784,2024-01-01T00:00:00Z
1223,US East,M64m Spot,1,1.0337,1.0337,2023-08-01T00:00:00Z
1224,US East,HB120-64rs_v3 Spot,1,0.912,0.912,2024-01-01T00:00:00Z
1225,US East,D8als_v6 Spot,1,0.073,0.073,2024-01-01T00:00:00Z
1226,US East,E20ads_v6 Spot,1,0.5445,0.5445,2024-01-01T00:00:00Z
1227,US East,NC24rs v2 Spot,1,0.9108,0.9108,2023-04-01T00:00:00Z
1228,US East,Standard_E112ibs_v5 Spot,8,0.9178,0.154725,2024-01-01T00:00:00Z
1229,US East,D16ls v5 Spot,1,0.17,0.17,2023-09-01T00:00:00Z
1230,US East,Standard_D8pls_v5 Spot,4,0.06656,0.03664,2024-01-01T00:00:00Z
1231,US East,L64s v2 Spot,1,0.7936,0.7936,2024-01-01T00:00:00Z
1232,US East,D16d v4 Spot,1,0.0904,0.0904,2024-01-01T00:00:00Z
1233,US East,A0 Spot,1,0.014,0.014,2023-12-01T00:00:00Z
1234,US East,Standard_FX48mds Spot,8,0.6672,0.12340000000000001,2023-10-01T00:00:00Z
1235,US East,B2als v2 Spot,1,0.0094,0.0094,2023-09-01T00:00:00Z
1236,US East,Standard_E4pds_v5 Spot,2,0.043056,0.031528,2024-01-01T00:00:00Z
1237,US East,E32d v4 Spot,1,0.411962,0.411962,2024-01-01T00:00:00Z
1238,US East,M64dms_v2 Spot,1,1.034,1.034,2023-08-01T00:00:00Z
1239,US East,E4 v4 Spot,1,0.047568,0.047568,2024-01-01T00:00:00Z
1240,US East,HC44-32rs Spot,1,0.5192,0.5192,2023-08-01T00:00:00Z
1241,US East,Standard_E4_v5 Spot,2,0.0252,0.022600000000000002,2024-01-01T00:00:00Z
1242,US East,Standard_D64as_v5 Spot,8,0.2752,0.0744,2022-11-01T00:00:00Z
